Entity,Code,Date,people_fully_vaccinated
Rhode Island,,2/14/2021,43717
Rhode Island,,2/16/2021,46511
Rhode Island,,2/17/2021,48089
Rhode Island,,2/18/2021,51711
Rhode Island,,2/19/2021,57064
Rhode Island,,2/20/2021,59553
Rhode Island,,2/21/2021,61609
Rhode Island,,2/22/2021,63410
Rhode Island,,2/23/2021,64439
Rhode Island,,2/24/2021,65730
Rhode Island,,2/25/2021,67029
Rhode Island,,2/26/2021,68469
Rhode Island,,2/27/2021,70646
Rhode Island,,2/28/2021,74687
Rhode Island,,3/1/2021,78482
Rhode Island,,3/2/2021,80162
Rhode Island,,3/3/2021,81944
Rhode Island,,3/4/2021,83435
Rhode Island,,3/5/2021,86212
Rhode Island,,3/6/2021,89083
Rhode Island,,3/7/2021,91551
Rhode Island,,3/8/2021,93178
Rhode Island,,3/9/2021,94332
Rhode Island,,3/10/2021,97198
Rhode Island,,3/11/2021,101364
Rhode Island,,3/12/2021,104330
Rhode Island,,3/13/2021,108252
Rhode Island,,3/14/2021,111247
South Carolina,,1/12/2021,3954
South Carolina,,1/13/2021,12213
South Carolina,,1/15/2021,19477
South Carolina,,1/19/2021,30243
South Carolina,,1/20/2021,30679
South Carolina,,1/21/2021,34277
South Carolina,,1/22/2021,38183
South Carolina,,1/23/2021,40812
South Carolina,,1/24/2021,43810
South Carolina,,1/25/2021,47563
South Carolina,,1/26/2021,48157
South Carolina,,1/27/2021,49869
South Carolina,,1/28/2021,55183
South Carolina,,1/29/2021,60974
South Carolina,,1/30/2021,66286
South Carolina,,1/31/2021,74459
South Carolina,,2/1/2021,80038
South Carolina,,2/2/2021,81203
South Carolina,,2/3/2021,84010
South Carolina,,2/4/2021,89983
South Carolina,,2/5/2021,96485
South Carolina,,2/6/2021,103432
South Carolina,,2/7/2021,113169
South Carolina,,2/8/2021,119206
South Carolina,,2/9/2021,119206
South Carolina,,2/10/2021,126831
South Carolina,,2/11/2021,133648
South Carolina,,2/12/2021,140806
South Carolina,,2/13/2021,153014
South Carolina,,2/14/2021,167699
South Carolina,,2/16/2021,183497
South Carolina,,2/17/2021,190900
South Carolina,,2/18/2021,201703
South Carolina,,2/19/2021,222887
South Carolina,,2/20/2021,237292
South Carolina,,2/21/2021,254826
South Carolina,,2/22/2021,265062
South Carolina,,2/23/2021,268817
South Carolina,,2/24/2021,278880
South Carolina,,2/25/2021,292592
South Carolina,,2/26/2021,305686
South Carolina,,2/27/2021,322313
South Carolina,,2/28/2021,337710
South Carolina,,3/1/2021,349123
South Carolina,,3/2/2021,351018
South Carolina,,3/3/2021,368642
South Carolina,,3/4/2021,403268
South Carolina,,3/5/2021,416637
South Carolina,,3/6/2021,445381
South Carolina,,3/7/2021,479646
South Carolina,,3/8/2021,499288
South Carolina,,3/9/2021,505570
South Carolina,,3/10/2021,516180
South Carolina,,3/11/2021,531345
South Carolina,,3/12/2021,545192
South Carolina,,3/13/2021,574452
South Carolina,,3/14/2021,574646
South Dakota,,1/12/2021,7374
South Dakota,,1/13/2021,7921
South Dakota,,1/15/2021,9666
South Dakota,,1/19/2021,9777
South Dakota,,1/20/2021,9922
South Dakota,,1/21/2021,10796
South Dakota,,1/22/2021,13831
South Dakota,,1/23/2021,16164
South Dakota,,1/24/2021,17293
South Dakota,,1/25/2021,18504
South Dakota,,1/26/2021,18753
South Dakota,,1/27/2021,21895
South Dakota,,1/28/2021,24543
South Dakota,,1/29/2021,26665
South Dakota,,1/30/2021,28547
South Dakota,,1/31/2021,29362
South Dakota,,2/1/2021,30557
South Dakota,,2/2/2021,30803
South Dakota,,2/3/2021,31863
South Dakota,,2/4/2021,33898
South Dakota,,2/5/2021,35590
South Dakota,,2/6/2021,38626
South Dakota,,2/7/2021,39756
South Dakota,,2/8/2021,40368
South Dakota,,2/9/2021,40466
South Dakota,,2/10/2021,41607
South Dakota,,2/11/2021,43827
South Dakota,,2/12/2021,45505
South Dakota,,2/13/2021,48674
South Dakota,,2/14/2021,50247
South Dakota,,2/16/2021,51631
South Dakota,,2/17/2021,52337
South Dakota,,2/18/2021,54611
South Dakota,,2/19/2021,69083
South Dakota,,2/20/2021,73029
South Dakota,,2/21/2021,75719
South Dakota,,2/22/2021,77240
South Dakota,,2/23/2021,77888
South Dakota,,2/24/2021,79778
South Dakota,,2/25/2021,82621
South Dakota,,2/26/2021,87148
South Dakota,,2/27/2021,90529
South Dakota,,2/28/2021,94266
South Dakota,,3/1/2021,95767
South Dakota,,3/2/2021,95864
South Dakota,,3/3/2021,97606
South Dakota,,3/4/2021,100712
South Dakota,,3/5/2021,105483
South Dakota,,3/6/2021,108430
South Dakota,,3/7/2021,111666
South Dakota,,3/8/2021,113754
South Dakota,,3/9/2021,113842
South Dakota,,3/10/2021,116073
South Dakota,,3/11/2021,119696
South Dakota,,3/12/2021,125023
South Dakota,,3/13/2021,130331
South Dakota,,3/14/2021,134683
Tennessee,,1/12/2021,17914
Tennessee,,1/13/2021,24026
Tennessee,,1/15/2021,37800
Tennessee,,1/19/2021,48867
Tennessee,,1/20/2021,52051
Tennessee,,1/21/2021,61743
Tennessee,,1/22/2021,76162
Tennessee,,1/23/2021,87376
Tennessee,,1/24/2021,96619
Tennessee,,1/25/2021,99842
Tennessee,,1/26/2021,101657
Tennessee,,1/27/2021,112362
Tennessee,,1/28/2021,123116
Tennessee,,1/29/2021,143592
Tennessee,,1/30/2021,155936
Tennessee,,1/31/2021,169166
Tennessee,,2/1/2021,178248
Tennessee,,2/2/2021,179546
Tennessee,,2/3/2021,192674
Tennessee,,2/4/2021,204419
Tennessee,,2/5/2021,215763
Tennessee,,2/6/2021,228198
Tennessee,,2/7/2021,244539
Tennessee,,2/8/2021,248911
Tennessee,,2/9/2021,250647
Tennessee,,2/10/2021,259283
Tennessee,,2/11/2021,267820
Tennessee,,2/12/2021,279980
Tennessee,,2/13/2021,288311
Tennessee,,2/14/2021,303722
Tennessee,,2/16/2021,313510
Tennessee,,2/17/2021,314957
Tennessee,,2/18/2021,318673
Tennessee,,2/19/2021,339016
Tennessee,,2/20/2021,344665
Tennessee,,2/21/2021,355245
Tennessee,,2/22/2021,362284
Tennessee,,2/23/2021,367249
Tennessee,,2/24/2021,386198
Tennessee,,2/25/2021,402729
Tennessee,,2/26/2021,422273
Tennessee,,2/27/2021,441949
Tennessee,,2/28/2021,465021
Tennessee,,3/1/2021,475312
Tennessee,,3/2/2021,477719
Tennessee,,3/3/2021,495032
Tennessee,,3/4/2021,509424
Tennessee,,3/5/2021,531690
Tennessee,,3/6/2021,546244
Tennessee,,3/7/2021,572915
Tennessee,,3/8/2021,573256
Tennessee,,3/9/2021,575734
Tennessee,,3/10/2021,591766
Tennessee,,3/11/2021,607004
Tennessee,,3/12/2021,623522
Tennessee,,3/13/2021,639623
Tennessee,,3/14/2021,659519
Texas,,1/12/2021,101317
Texas,,1/13/2021,115965
Texas,,1/15/2021,155660
Texas,,1/19/2021,179801
Texas,,1/20/2021,187503
Texas,,1/21/2021,205538
Texas,,1/22/2021,230596
Texas,,1/23/2021,251815
Texas,,1/24/2021,259056
Texas,,1/25/2021,270118
Texas,,1/26/2021,301684
Texas,,1/27/2021,324212
Texas,,1/28/2021,373624
Texas,,1/29/2021,413844
Texas,,1/30/2021,452040
Texas,,1/31/2021,478812
Texas,,2/1/2021,502794
Texas,,2/2/2021,502794
Texas,,2/3/2021,564433
Texas,,2/4/2021,621991
Texas,,2/5/2021,670782
Texas,,2/6/2021,734386
Texas,,2/7/2021,779857
Texas,,2/8/2021,806885
Texas,,2/9/2021,843836
Texas,,2/10/2021,893767
Texas,,2/11/2021,960517
Texas,,2/12/2021,1036384
Texas,,2/13/2021,1103754
Texas,,2/14/2021,1159996
Texas,,2/16/2021,1215236
Texas,,2/17/2021,1249085
Texas,,2/18/2021,1259237
Texas,,2/19/2021,1331268
Texas,,2/20/2021,1367318
Texas,,2/21/2021,1400924
Texas,,2/22/2021,1426511
Texas,,2/23/2021,1484480
Texas,,2/24/2021,1554957
Texas,,2/25/2021,1667843
Texas,,2/26/2021,1754655
Texas,,2/27/2021,1806218
Texas,,2/28/2021,1884890
Texas,,3/1/2021,1885470
Texas,,3/2/2021,2066013
Texas,,3/3/2021,2182085
Texas,,3/4/2021,2260140
Texas,,3/5/2021,2324593
Texas,,3/6/2021,2409211
Texas,,3/7/2021,2446292
Texas,,3/8/2021,2392254
Texas,,3/9/2021,2460920
Texas,,3/10/2021,2538748
Texas,,3/11/2021,2598847
Texas,,3/12/2021,2691427
Texas,,3/13/2021,2776633
Texas,,3/14/2021,2827711
United States,USA,1/12/2021,782228
United States,USA,1/13/2021,1020260
United States,USA,1/15/2021,1610524
United States,USA,1/19/2021,2023124
United States,USA,1/20/2021,2161419
United States,USA,1/21/2021,2394961
United States,USA,1/22/2021,2756953
United States,USA,1/23/2021,3027865
United States,USA,1/24/2021,3216836
United States,USA,1/25/2021,3346390
United States,USA,1/26/2021,3481921
United States,USA,1/27/2021,3801053
United States,USA,1/28/2021,4263056
United States,USA,1/29/2021,4780888
United States,USA,1/30/2021,5259693
United States,USA,1/31/2021,5657142
United States,USA,2/1/2021,5927847
United States,USA,2/2/2021,6064792
United States,USA,2/3/2021,6436931
United States,USA,2/4/2021,6926050
United States,USA,2/5/2021,7503864
United States,USA,2/6/2021,8317180
United States,USA,2/7/2021,9147185
United States,USA,2/8/2021,9518015
United States,USA,2/9/2021,9840429
United States,USA,2/10/2021,10469514
United States,USA,2/11/2021,11188782
United States,USA,2/12/2021,12085830
United States,USA,2/13/2021,13082172
United States,USA,2/14/2021,14077440
United States,USA,2/16/2021,15015434
United States,USA,2/17/2021,15471536
United States,USA,2/18/2021,16162358
United States,USA,2/19/2021,17039118
United States,USA,2/20/2021,17895667
United States,USA,2/21/2021,18865319
United States,USA,2/22/2021,19438495
United States,USA,2/23/2021,19882544
United States,USA,2/24/2021,20607261
United States,USA,2/25/2021,21555117
United States,USA,2/26/2021,22613359
United States,USA,2/27/2021,23698627
United States,USA,2/28/2021,24779920
United States,USA,3/1/2021,25466405
United States,USA,3/2/2021,26162122
United States,USA,3/3/2021,26957804
United States,USA,3/4/2021,27795980
United States,USA,3/5/2021,28701201
United States,USA,3/6/2021,29776160
United States,USA,3/7/2021,30686881
United States,USA,3/8/2021,31493040
United States,USA,3/9/2021,32102061
United States,USA,3/10/2021,32904161
United States,USA,3/11/2021,33863127
United States,USA,3/12/2021,35000159
United States,USA,3/13/2021,36929777
United States,USA,3/14/2021,37459269
Utah,,1/12/2021,4608
Utah,,1/13/2021,6021
Utah,,1/15/2021,10534
Utah,,1/19/2021,15367
Utah,,1/20/2021,16272
Utah,,1/21/2021,17275
Utah,,1/22/2021,20697
Utah,,1/23/2021,20697
Utah,,1/24/2021,20697
Utah,,1/25/2021,25693
Utah,,1/26/2021,25817
Utah,,1/27/2021,30065
Utah,,1/28/2021,30065
Utah,,1/29/2021,40909
Utah,,1/30/2021,45874
Utah,,1/31/2021,45874
Utah,,2/1/2021,62607
Utah,,2/2/2021,63286
Utah,,2/3/2021,63286
Utah,,2/4/2021,74992
Utah,,2/5/2021,80826
Utah,,2/6/2021,88190
Utah,,2/7/2021,88190
Utah,,2/8/2021,104274
Utah,,2/9/2021,105704
Utah,,2/10/2021,105704
Utah,,2/11/2021,105704
Utah,,2/12/2021,105704
Utah,,2/13/2021,105704
Utah,,2/14/2021,105704
Utah,,2/16/2021,118086
Utah,,2/17/2021,118086
Utah,,2/18/2021,126080
Utah,,2/19/2021,136006
Utah,,2/20/2021,146105
Utah,,2/21/2021,146286
Utah,,2/22/2021,146408
Utah,,2/23/2021,146506
Utah,,2/24/2021,154920
Utah,,2/25/2021,168462
Utah,,2/26/2021,168763
Utah,,2/27/2021,177135
Utah,,2/28/2021,177561
Utah,,3/1/2021,177561
Utah,,3/2/2021,190682
Utah,,3/3/2021,196395
Utah,,3/4/2021,196689
Utah,,3/5/2021,206238
Utah,,3/6/2021,211460
Utah,,3/7/2021,211948
Utah,,3/8/2021,216903
Utah,,3/9/2021,236663
Utah,,3/10/2021,243839
Utah,,3/11/2021,244148
Utah,,3/12/2021,254461
Utah,,3/13/2021,261200
Utah,,3/14/2021,265873
Vermont,,1/15/2021,4100
Vermont,,1/19/2021,6114
Vermont,,1/20/2021,6167
Vermont,,1/21/2021,6545
Vermont,,1/22/2021,7954
Vermont,,1/23/2021,8877
Vermont,,1/24/2021,9853
Vermont,,1/25/2021,10195
Vermont,,1/26/2021,10349
Vermont,,1/27/2021,10806
Vermont,,1/28/2021,12418
Vermont,,1/29/2021,14168
Vermont,,1/30/2021,15213
Vermont,,1/31/2021,16491
Vermont,,2/1/2021,18338
Vermont,,2/2/2021,18903
Vermont,,2/3/2021,19237
Vermont,,2/4/2021,20843
Vermont,,2/5/2021,22483
Vermont,,2/6/2021,24212
Vermont,,2/7/2021,26162
Vermont,,2/8/2021,27144
Vermont,,2/9/2021,28010
Vermont,,2/10/2021,28122
Vermont,,2/11/2021,29713
Vermont,,2/12/2021,31208
Vermont,,2/13/2021,32186
Vermont,,2/14/2021,33495
Vermont,,2/16/2021,36773
Vermont,,2/17/2021,36957
Vermont,,2/18/2021,38381
Vermont,,2/19/2021,40829
Vermont,,2/20/2021,43084
Vermont,,2/21/2021,45017
Vermont,,2/22/2021,46743
Vermont,,2/23/2021,47661
Vermont,,2/24/2021,47757
Vermont,,2/25/2021,49103
Vermont,,2/26/2021,50280
Vermont,,2/27/2021,52718
Vermont,,2/28/2021,55224
Vermont,,3/1/2021,58041
Vermont,,3/2/2021,59544
Vermont,,3/3/2021,60078
Vermont,,3/4/2021,61060
Vermont,,3/5/2021,61881
Vermont,,3/6/2021,63211
Vermont,,3/7/2021,65766
Vermont,,3/8/2021,67485
Vermont,,3/9/2021,69148
Vermont,,3/10/2021,69928
Vermont,,3/11/2021,71639
Vermont,,3/12/2021,73038
Vermont,,3/13/2021,77757
Vermont,,3/14/2021,77769
Veterans Health,,1/12/2021,19301
Veterans Health,,1/13/2021,26487
Veterans Health,,1/15/2021,36983
Veterans Health,,1/19/2021,43469
Veterans Health,,1/20/2021,44329
Veterans Health,,1/21/2021,62996
Veterans Health,,1/22/2021,81966
Veterans Health,,1/23/2021,93168
Veterans Health,,1/24/2021,99328
Veterans Health,,1/25/2021,101396
Veterans Health,,1/26/2021,101749
Veterans Health,,1/27/2021,119254
Veterans Health,,1/28/2021,136319
Veterans Health,,1/29/2021,151793
Veterans Health,,1/30/2021,166191
Veterans Health,,1/31/2021,176655
Veterans Health,,2/1/2021,181258
Veterans Health,,2/2/2021,182677
Veterans Health,,2/3/2021,199554
Veterans Health,,2/4/2021,208498
Veterans Health,,2/5/2021,229255
Veterans Health,,2/6/2021,253303
Veterans Health,,2/7/2021,291482
Veterans Health,,2/8/2021,305197
Veterans Health,,2/9/2021,308881
Veterans Health,,2/10/2021,332704
Veterans Health,,2/11/2021,355921
Veterans Health,,2/12/2021,381365
Veterans Health,,2/13/2021,409548
Veterans Health,,2/14/2021,453043
Veterans Health,,2/16/2021,479556
Veterans Health,,2/17/2021,488912
Veterans Health,,2/18/2021,521010
Veterans Health,,2/19/2021,545078
Veterans Health,,2/20/2021,571860
Veterans Health,,2/21/2021,599755
Veterans Health,,2/22/2021,627679
Veterans Health,,2/23/2021,656399
Veterans Health,,2/24/2021,676163
Veterans Health,,2/25/2021,698669
Veterans Health,,2/26/2021,719102
Veterans Health,,2/27/2021,775917
Veterans Health,,2/28/2021,805178
Veterans Health,,3/1/2021,822571
Veterans Health,,3/2/2021,830514
Veterans Health,,3/3/2021,853672
Veterans Health,,3/4/2021,879401
Veterans Health,,3/5/2021,905414
Veterans Health,,3/6/2021,930285
Veterans Health,,3/7/2021,954657
Veterans Health,,3/8/2021,981964
Veterans Health,,3/9/2021,988084
Veterans Health,,3/10/2021,1015740
Veterans Health,,3/11/2021,1052098
Veterans Health,,3/12/2021,1088915
Veterans Health,,3/13/2021,1171560
Veterans Health,,3/14/2021,1171730
Virgin Islands,,1/15/2021,157
Virgin Islands,,1/19/2021,165
Virgin Islands,,1/20/2021,240
Virgin Islands,,1/21/2021,294
Virgin Islands,,1/22/2021,367
Virgin Islands,,1/23/2021,409
Virgin Islands,,1/24/2021,409
Virgin Islands,,1/25/2021,415
Virgin Islands,,1/26/2021,496
Virgin Islands,,1/27/2021,636
Virgin Islands,,1/28/2021,719
Virgin Islands,,1/29/2021,889
Virgin Islands,,1/30/2021,1069
Virgin Islands,,1/31/2021,1088
Virgin Islands,,2/1/2021,1090
Virgin Islands,,2/2/2021,1262
Virgin Islands,,2/3/2021,1481
Virgin Islands,,2/4/2021,1975
Virgin Islands,,2/5/2021,2211
Virgin Islands,,2/6/2021,2505
Virgin Islands,,2/7/2021,2505
Virgin Islands,,2/8/2021,2515
Virgin Islands,,2/9/2021,2751
Virgin Islands,,2/10/2021,2956
Virgin Islands,,2/11/2021,3129
Virgin Islands,,2/12/2021,3287
Virgin Islands,,2/13/2021,3533
Virgin Islands,,2/14/2021,3558
Virgin Islands,,2/16/2021,3612
Virgin Islands,,2/17/2021,3860
Virgin Islands,,2/18/2021,4175
Virgin Islands,,2/19/2021,4452
Virgin Islands,,2/20/2021,4785
Virgin Islands,,2/21/2021,4879
Virgin Islands,,2/22/2021,4940
Virgin Islands,,2/23/2021,5224
Virgin Islands,,2/24/2021,5506
Virgin Islands,,2/25/2021,5664
Virgin Islands,,2/26/2021,6066
Virgin Islands,,2/27/2021,6373
Virgin Islands,,2/28/2021,6434
Virgin Islands,,3/1/2021,6531
Virgin Islands,,3/2/2021,6651
Virgin Islands,,3/3/2021,6849
Virgin Islands,,3/4/2021,7187
Virgin Islands,,3/5/2021,7458
Virgin Islands,,3/6/2021,7616
Virgin Islands,,3/7/2021,7622
Virgin Islands,,3/8/2021,7544
Virgin Islands,,3/9/2021,7665
Virgin Islands,,3/10/2021,7896
Virgin Islands,,3/11/2021,8102
Virgin Islands,,3/12/2021,8320
Virgin Islands,,3/13/2021,8559
Virgin Islands,,3/14/2021,8559
Virginia,,1/15/2021,28164
Virginia,,1/19/2021,35239
Virginia,,1/20/2021,37679
Virginia,,1/21/2021,40340
Virginia,,1/22/2021,46004
Virginia,,1/23/2021,49007
Virginia,,1/24/2021,51170
Virginia,,1/25/2021,59852
Virginia,,1/26/2021,72628
Virginia,,1/27/2021,79443
Virginia,,1/28/2021,89645
Virginia,,1/29/2021,99790
Virginia,,1/30/2021,110877
Virginia,,1/31/2021,118612
Virginia,,2/1/2021,125933
Virginia,,2/2/2021,132292
Virginia,,2/3/2021,138321
Virginia,,2/4/2021,146937
Virginia,,2/5/2021,159239
Virginia,,2/6/2021,180751
Virginia,,2/7/2021,198115
Virginia,,2/8/2021,209104
Virginia,,2/9/2021,219823
Virginia,,2/10/2021,231608
Virginia,,2/11/2021,247784
Virginia,,2/12/2021,273106
Virginia,,2/13/2021,306484
Virginia,,2/14/2021,320109
Virginia,,2/16/2021,354097
Virginia,,2/17/2021,368764
Virginia,,2/18/2021,396059
Virginia,,2/19/2021,459751
Virginia,,2/20/2021,477252
Virginia,,2/21/2021,501118
Virginia,,2/22/2021,520814
Virginia,,2/23/2021,537009
Virginia,,2/24/2021,558330
Virginia,,2/25/2021,586723
Virginia,,2/26/2021,632836
Virginia,,2/27/2021,664132
Virginia,,2/28/2021,717061
Virginia,,3/1/2021,737028
Virginia,,3/2/2021,748805
Virginia,,3/3/2021,769180
Virginia,,3/4/2021,794630
Virginia,,3/5/2021,818962
Virginia,,3/6/2021,839517
Virginia,,3/7/2021,858640
Virginia,,3/8/2021,889474
Virginia,,3/9/2021,917398
Virginia,,3/10/2021,949845
Virginia,,3/11/2021,985449
Virginia,,3/12/2021,1016300
Virginia,,3/13/2021,1047507
Virginia,,3/14/2021,1066807
Washington,,1/12/2021,17689
Washington,,1/13/2021,22625
Washington,,1/15/2021,31581
Washington,,1/19/2021,45237
Washington,,1/20/2021,49731
Washington,,1/21/2021,55902
Washington,,1/22/2021,62152
Washington,,1/23/2021,67127
Washington,,1/24/2021,68486
Washington,,1/25/2021,73738
Washington,,1/26/2021,76144
Washington,,1/27/2021,81786
Washington,,1/28/2021,91733
Washington,,1/29/2021,99955
Washington,,1/30/2021,108221
Washington,,1/31/2021,117398
Washington,,2/1/2021,126672
Washington,,2/2/2021,130908
Washington,,2/3/2021,137930
Washington,,2/4/2021,147498
Washington,,2/5/2021,157317
Washington,,2/6/2021,170990
Washington,,2/7/2021,183657
Washington,,2/8/2021,193678
Washington,,2/9/2021,198379
Washington,,2/10/2021,215824
Washington,,2/11/2021,229588
Washington,,2/12/2021,247481
Washington,,2/13/2021,263257
Washington,,2/14/2021,281718
Washington,,2/16/2021,296840
Washington,,2/17/2021,312815
Washington,,2/18/2021,327192
Washington,,2/19/2021,364470
Washington,,2/20/2021,389841
Washington,,2/21/2021,411387
Washington,,2/22/2021,434996
Washington,,2/23/2021,443371
Washington,,2/24/2021,455469
Washington,,2/25/2021,484767
Washington,,2/26/2021,513570
Washington,,2/27/2021,546859
Washington,,2/28/2021,580143
Washington,,3/1/2021,618834
Washington,,3/2/2021,639927
Washington,,3/3/2021,662168
Washington,,3/4/2021,683690
Washington,,3/5/2021,708708
Washington,,3/6/2021,733727
Washington,,3/7/2021,760004
Washington,,3/8/2021,788319
Washington,,3/9/2021,804325
Washington,,3/10/2021,819624
Washington,,3/11/2021,854645
Washington,,3/12/2021,878520
Washington,,3/13/2021,901869
Washington,,3/14/2021,926711
West Virginia,,1/15/2021,21162
West Virginia,,1/19/2021,23723
West Virginia,,1/20/2021,25681
West Virginia,,1/21/2021,31587
West Virginia,,1/22/2021,35390
West Virginia,,1/23/2021,37979
West Virginia,,1/24/2021,39071
West Virginia,,1/25/2021,39453
West Virginia,,1/26/2021,42821
West Virginia,,1/27/2021,45244
West Virginia,,1/28/2021,50843
West Virginia,,1/29/2021,58113
West Virginia,,1/30/2021,65165
West Virginia,,1/31/2021,67183
West Virginia,,2/1/2021,67363
West Virginia,,2/2/2021,69893
West Virginia,,2/3/2021,72456
West Virginia,,2/4/2021,78405
West Virginia,,2/5/2021,87679
West Virginia,,2/6/2021,100159
West Virginia,,2/7/2021,104023
West Virginia,,2/8/2021,104711
West Virginia,,2/9/2021,107679
West Virginia,,2/10/2021,110332
West Virginia,,2/11/2021,114445
West Virginia,,2/12/2021,120819
West Virginia,,2/13/2021,133868
West Virginia,,2/14/2021,138882
West Virginia,,2/16/2021,142817
West Virginia,,2/17/2021,144370
West Virginia,,2/18/2021,148742
West Virginia,,2/19/2021,161329
West Virginia,,2/20/2021,169795
West Virginia,,2/21/2021,173068
West Virginia,,2/22/2021,174287
West Virginia,,2/23/2021,176709
West Virginia,,2/24/2021,178975
West Virginia,,2/25/2021,185374
West Virginia,,2/26/2021,193594
West Virginia,,2/27/2021,205801
West Virginia,,2/28/2021,209759
West Virginia,,3/1/2021,210642
West Virginia,,3/2/2021,211589
West Virginia,,3/3/2021,213929
West Virginia,,3/4/2021,217666
West Virginia,,3/5/2021,224165
West Virginia,,3/6/2021,230801
West Virginia,,3/7/2021,233139
West Virginia,,3/8/2021,230156
West Virginia,,3/9/2021,231295
West Virginia,,3/10/2021,232746
West Virginia,,3/11/2021,238717
West Virginia,,3/12/2021,246830
West Virginia,,3/13/2021,258175
West Virginia,,3/14/2021,259988
Wisconsin,,1/12/2021,11343
Wisconsin,,1/13/2021,11343
Wisconsin,,1/15/2021,17108
Wisconsin,,1/19/2021,23641
Wisconsin,,1/20/2021,27312
Wisconsin,,1/21/2021,32268
Wisconsin,,1/22/2021,37901
Wisconsin,,1/23/2021,42229
Wisconsin,,1/24/2021,45641
Wisconsin,,1/25/2021,47409
Wisconsin,,1/26/2021,48017
Wisconsin,,1/27/2021,52332
Wisconsin,,1/28/2021,57508
Wisconsin,,1/29/2021,65354
Wisconsin,,1/30/2021,71976
Wisconsin,,1/31/2021,78902
Wisconsin,,2/1/2021,81097
Wisconsin,,2/2/2021,81523
Wisconsin,,2/3/2021,84830
Wisconsin,,2/4/2021,84998
Wisconsin,,2/5/2021,96850
Wisconsin,,2/6/2021,110306
Wisconsin,,2/7/2021,153227
Wisconsin,,2/8/2021,159160
Wisconsin,,2/9/2021,160627
Wisconsin,,2/10/2021,168029
Wisconsin,,2/11/2021,176673
Wisconsin,,2/12/2021,190059
Wisconsin,,2/13/2021,216092
Wisconsin,,2/14/2021,234709
Wisconsin,,2/16/2021,243483
Wisconsin,,2/17/2021,252667
Wisconsin,,2/18/2021,266163
Wisconsin,,2/19/2021,306537
Wisconsin,,2/20/2021,334625
Wisconsin,,2/21/2021,359360
Wisconsin,,2/22/2021,371843
Wisconsin,,2/23/2021,376139
Wisconsin,,2/24/2021,390586
Wisconsin,,2/25/2021,410457
Wisconsin,,2/26/2021,437472
Wisconsin,,2/27/2021,470564
Wisconsin,,2/28/2021,498381
Wisconsin,,3/1/2021,515405
Wisconsin,,3/2/2021,522547
Wisconsin,,3/3/2021,536537
Wisconsin,,3/4/2021,556340
Wisconsin,,3/5/2021,581022
Wisconsin,,3/6/2021,606114
Wisconsin,,3/7/2021,625268
Wisconsin,,3/8/2021,639644
Wisconsin,,3/9/2021,642274
Wisconsin,,3/10/2021,652728
Wisconsin,,3/11/2021,668194
Wisconsin,,3/12/2021,691938
Wisconsin,,3/13/2021,737344
Wisconsin,,3/14/2021,737620
Wyoming,,1/12/2021,2116
Wyoming,,1/13/2021,2559
Wyoming,,1/15/2021,2803
Wyoming,,1/19/2021,3242
Wyoming,,1/20/2021,3441
Wyoming,,1/21/2021,3441
Wyoming,,1/22/2021,4515
Wyoming,,1/23/2021,4773
Wyoming,,1/24/2021,4895
Wyoming,,1/25/2021,4900
Wyoming,,1/26/2021,4900
Wyoming,,1/27/2021,5419
Wyoming,,1/28/2021,5419
Wyoming,,1/29/2021,7674
Wyoming,,1/30/2021,7674
Wyoming,,1/31/2021,9321
Wyoming,,2/1/2021,9651
Wyoming,,2/2/2021,9848
Wyoming,,2/3/2021,10495
Wyoming,,2/4/2021,10495
Wyoming,,2/5/2021,12852
Wyoming,,2/6/2021,14835
Wyoming,,2/7/2021,14835
Wyoming,,2/8/2021,16729
Wyoming,,2/9/2021,16729
Wyoming,,2/10/2021,18180
Wyoming,,2/11/2021,18180
Wyoming,,2/12/2021,23032
Wyoming,,2/13/2021,23032
Wyoming,,2/14/2021,27132
Wyoming,,2/16/2021,27531
Wyoming,,2/17/2021,27531
Wyoming,,2/18/2021,30110
Wyoming,,2/19/2021,36651
Wyoming,,2/20/2021,39323
Wyoming,,2/21/2021,39474
Wyoming,,2/22/2021,43289
Wyoming,,2/23/2021,43596
Wyoming,,2/24/2021,43734
Wyoming,,2/25/2021,46807
Wyoming,,2/26/2021,49043
Wyoming,,2/27/2021,52608
Wyoming,,2/28/2021,54962
Wyoming,,3/1/2021,55305
Wyoming,,3/2/2021,55332
Wyoming,,3/3/2021,57895
Wyoming,,3/4/2021,58073
Wyoming,,3/5/2021,60052
Wyoming,,3/6/2021,65167
Wyoming,,3/7/2021,65420
Wyoming,,3/8/2021,68219
Wyoming,,3/9/2021,68289
Wyoming,,3/10/2021,70919
Wyoming,,3/11/2021,71215
Wyoming,,3/12/2021,75057
Wyoming,,3/13/2021,78002
Wyoming,,3/14/2021,80582
